pool,window_id,window_start_ts,window_seconds,n_events,sigma_per_sqrt_s,dt_seconds,w_ticks,n_samples,pin_empirical_mean,pin_empirical_sd,pin_gaussian,delta_empirical_minus_gaussian
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,300,200,1500,0.991622,0.057844,0.994702,-0.003080
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,300,500,1500,0.999973,0.001032,1.000000,-0.000027
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,600,200,1500,0.974913,0.107621,0.964308,0.010605
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,600,500,1500,0.999371,0.008975,0.999993,-0.000622
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,1800,200,1500,0.930058,0.180736,0.820883,0.109175
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,1800,500,1500,0.991101,0.059527,0.995427,-0.004326
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,1800,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,3600,200,1500,0.876306,0.222826,0.687010,0.189296
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,3600,500,1500,0.972182,0.111740,0.967285,0.004897
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,3600,1000,1500,0.999973,0.000587,0.999849,0.000125
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,7200,200,1500,0.751204,0.296833,0.548439,0.202764
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,7200,500,1500,0.930010,0.162080,0.892965,0.037044
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,7200,1000,1500,0.996879,0.024834,0.995427,0.001452
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,21600,200,1500,0.536382,0.306754,0.358520,0.177862
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,21600,500,1500,0.771782,0.270095,0.695247,0.076535
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,21600,1000,1500,0.932755,0.137707,0.929922,0.002833
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,43200,200,1500,0.372091,0.234826,0.266391,0.105700
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,43200,500,1500,0.567606,0.298345,0.556368,0.011239
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,11,1746704552,86400,19696,2.559421e-04,43200,1000,1500,0.812947,0.215305,0.828096,-0.015149
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,2,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,2,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,10,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,10,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,30,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,30,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,60,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,60,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,120,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,120,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,300,200,1500,0.999284,0.015994,0.999972,-0.000687
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,300,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,600,200,1500,0.997371,0.024385,0.998220,-0.000849
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,600,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,1800,200,1500,0.979534,0.083774,0.953637,0.025897
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,1800,500,1500,0.998584,0.018782,0.999980,-0.001395
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,1800,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,3600,200,1500,0.936180,0.157914,0.867211,0.068969
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,3600,500,1500,0.988914,0.067664,0.998518,-0.009604
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,3600,1000,1500,0.999994,0.000134,1.000000,-0.000006
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,7200,200,1500,0.860752,0.233352,0.742005,0.118747
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,7200,500,1500,0.985344,0.088932,0.983094,0.002250
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,7200,1000,1500,0.999260,0.006890,0.999980,-0.000719
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,21600,200,1500,0.649100,0.279093,0.523445,0.125655
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,21600,500,1500,0.921984,0.190779,0.873586,0.048398
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,21600,1000,1500,0.996174,0.032986,0.992799,0.003375
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,43200,200,1500,0.490397,0.254068,0.401227,0.089170
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,43200,500,1500,0.848293,0.217632,0.750021,0.098272
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,12,1747787751,86400,15799,1.577230e-04,43200,1000,1500,0.997828,0.018365,0.957171,0.040657
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,2,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,2,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,10,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,10,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,30,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,30,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,60,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,60,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,120,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,120,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,300,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,300,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,600,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,600,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,1800,200,1500,0.999901,0.001873,0.998433,0.001468
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,1800,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,1800,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,3600,200,1500,0.998325,0.011347,0.982535,0.015790
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,3600,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,3600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,7200,200,1500,0.970906,0.080377,0.927054,0.043853
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,7200,500,1500,1.000000,0.000000,0.999864,0.000136
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,7200,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,21600,200,1500,0.812775,0.270449,0.747606,0.065168
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,21600,500,1500,0.991746,0.033813,0.984338,0.007408
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,21600,1000,1500,1.000000,0.000000,0.999984,0.000016
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,43200,200,1500,0.703417,0.314666,0.608346,0.095070
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,43200,500,1500,0.918382,0.166491,0.931715,-0.013333
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,13,1748870951,86400,11280,8.977312e-05,43200,1000,1500,1.000000,0.000000,0.998701,0.001299
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,2,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,2,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,10,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,10,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,30,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,30,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,60,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,60,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,120,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,120,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,300,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,300,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,600,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,600,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,1800,200,1500,0.998467,0.017299,0.998913,-0.000446
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,1800,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,1800,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,3600,200,1500,0.987720,0.063348,0.985875,0.001845
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,3600,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,3600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,7200,200,1500,0.969116,0.101074,0.935846,0.033270
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,7200,500,1500,1.000000,0.000000,0.999920,0.000080
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,7200,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,21600,200,1500,0.883891,0.211839,0.762873,0.121018
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,21600,500,1500,0.999968,0.000865,0.987417,0.012551
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,21600,1000,1500,1.000000,0.000000,0.999992,0.000008
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,43200,200,1500,0.822891,0.163853,0.624089,0.198801
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,43200,500,1500,0.999992,0.000306,0.940168,0.059824
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,14,1749954150,86400,8805,8.632389e-05,43200,1000,1500,1.000000,0.000000,0.999110,0.000890
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,2,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,2,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,10,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,10,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,10,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,30,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,30,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,30,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,60,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,60,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,60,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,120,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,120,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,120,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,300,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,300,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,300,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,600,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,600,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,1800,200,1500,1.000000,0.000000,0.999941,0.000059
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,1800,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,1800,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,3600,200,1500,0.999895,0.001839,0.997301,0.002594
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,3600,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,3600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,7200,200,1500,0.995279,0.028319,0.976011,0.019268
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,7200,500,1500,1.000000,0.000000,0.999999,0.000001
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,7200,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,21600,200,1500,0.946639,0.158314,0.851351,0.095288
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,21600,500,1500,1.000000,0.000000,0.997721,0.002279
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,21600,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,43200,200,1500,0.938020,0.169766,0.722580,0.215440
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,43200,500,1500,1.000000,0.000000,0.978276,0.021724
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,15,1751037350,86400,7169,6.762348e-05,43200,1000,1500,1.000000,0.000000,0.999956,0.000044
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,16,1752120550,86400,13550,1.739683e-04,2,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,16,1752120550,86400,13550,1.739683e-04,2,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,16,1752120550,86400,13550,1.739683e-04,2,1000,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,16,1752120550,86400,13550,1.739683e-04,10,200,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,16,1752120550,86400,13550,1.739683e-04,10,500,1500,1.000000,0.000000,1.000000,0.000000
0xb2cc224c1c9fee385f8ad6a55b4d94e92359dc59,16,1752120550,86400,13550,1.739683e-04,10,1000,1500,1.000000,0.000000,1.000000,0.000000
